1502,19
1503,29
1504,7
1505,2
1506,1
1507,2
1508,10
1509,8
1510,1
1511,12
1512,11
1513,9
1514,4
1515,5
1516,3
1517,2
1518,3
1519,0
1520,0
1521,0
1522,8
1523,7
1524,27
1525,43
1526,51
1527,79
1528,114
1529,94
1530,85
1531,73
1532,128
1533,48
1534,47
1535,19
1536,10
1537,21
1538,12
1539,5
1540,6
1541,12
1542,5
1543,3
1544,0
1545,0
1546,3
1547,17
1548,31
1549,69
1550,93
1551,94
1552,121
1553,148
1554,156
1555,135
1556,84
1557,103
1558,47
1559,21
1560,18
1561,12
1562,5
1563,7
1564,1
1565,7
1566,0
1567,1
1568,2
1569,12
1570,28
1571,33
1572,41
1573,45
1574,37
1575,62
1576,60
1577,56
1578,73
1579,100
1580,93
1581,73
1582,44
1583,39
1584,25
1585,16
1586,11
1587,6
1588,7
1589,0
1590,4
1591,1
1592,3
1593,12
1594,15
1595,4
1596,6
1597,11
1598,9
1599,22
1600,16
1601,24
1602,19
1603,29
1604,21
1605,3
1606,9
1607,10
1608,7
1609,8
1610,3
1611,0
1612,0
1613,0
1614,1
1615,1
1616,1
1617,3
1618,6
1619,2
1620,4
1621,4
1622,12
1623,6
1624,24
1625,12
1626,23
1627,25
1628,28
1629,15
1630,7
1631,17
1632,10
1633,5
1634,3
1635,1
1636,0
1637,0
1638,1
1639,2
1640,4
1641,11
1642,21
1643,18
1644,21
1645,28
1646,35
1647,38
1648,36
1649,57
1650,49
1651,50
1652,47
1653,37
1654,22
1655,19
1656,22
1657,7
1778,19
1779,9
1780,7
1781,8
1782,6
1783,0
1784,4
1785,7
1786,16
1787,45
1788,109
1789,109
1790,109
1791,123
1792,85
1793,113
1794,75
1795,60
1796,33
1797,47
1798,35
1799,23
1800,32
1801,64
1802,68
1803,41
1804,16
1805,9
1806,9
1807,4
1808,3
1809,16
1810,21
1811,41
1812,31
1813,34
1814,40
1815,51
1816,48
1817,45
1818,49
1819,65
1820,68
1821,46
1822,44
1823,54
1824,28
1825,16
1826,0
1827,0
1828,0
1829,0
1830,3
1831,0
1832,7
1833,17
1834,24
1835,29
1836,36
1837,20
1838,48
1839,50
1840,36
1841,37
1842,46
1843,53
1844,59
1845,42
1846,28
1847,42
1848,14
1849,12
1850,5
1851,1
1852,0
1853,0
1854,1
1855,1
1856,0
1857,6
1858,5
1859,5
1860,5
1861,3
1862,19
1863,15
1864,13
1865,22
1866,22
1867,22
1868,29
1869,30
1870,17
1871,17
1872,9
1873,8
1874,4
1875,4
1876,1
1877,0
1878,4
1879,1
1880,3
1881,16
1882,25
1883,20
1884,30
1885,43
1886,27
1887,50
1888,19
1889,27
1890,36
1891,66
1892,64
1893,56
1894,33
1895,39
1896,30
1897,16
1898,13
1899,8
1900,1
1901,3
1902,0
1903,0
1904,8
1905,20
1906,35
1907,27
1908,30
1909,42
1910,48
1911,71
1912,86
1913,89
1914,82
1915,83
1916,85
1917,39
1918,29
1919,22
1920,46
1921,27
1922,10
1923,8
1924,5
1925,9
1926,1
1927,4
1928,1
1929,8
1930,19
1931,54
1932,90
1933,132
1934,129
1935,196
1936,143
1937,148
1938,119
1939,138
1940,114
1941,88
1942,82
1943,58
1944,26
1945,30
1946,22
1947,8
1948,17
1949,10
1950,2
1951,0
1952,2
1953,8
1954,28
1955,48
1956,91
1957,142
1958,139
1959,166
1960,126
1961,128
1962,122
1963,106
1964,63
1965,61
1966,42
1967,32
1968,29
1969,9
1970,31
1971,25
1972,6
1973,0
1974,0
1975,0
1976,2
1977,16
1978,23
1979,36
1980,24
1981,26
1982,35
1983,36
1984,44
1985,51
1986,49
1987,59
1988,66
1989,45
1990,25
1991,28
1992,21
1993,16
1994,6
1995,3
1996,1
1997,1
1998,0
1999,1
2000,9
2001,13
2002,28
2003,29
2004,27
2005,17
2006,47
2007,50
2008,42
2009,28
2010,56
2011,79
2012,70
2013,69
2014,50
2015,30
2016,29
2017,9
2018,8
2019,4
2020,6
2021,0
2022,0
2023,0
2024,6
2025,25
2026,21
2027,21
2028,30
2029,18
2030,41
2031,36
2032,36
2033,48
2034,49
2035,17
2036,40
2037,60
2038,28
2039,32
2040,12
2041,12
2042,5
2043,1
2044,1
2045,0
2046,1
2047,2
2048,9
2049,14
2050,27
2051,21
2052,28
2053,43
2054,43
2055,48
2056,43
2057,54
2058,50
2059,54
2060,64
2061,59
2062,56
2063,31
2064,25
2065,16
2066,6
2067,5
2068,3
2069,2
2070,2
2071,1
2072,6
2073,16
2074,26
2075,18
2076,31
2077,56
2078,53
2079,69
2080,70
2081,56
2082,44
2083,62
2084,39
2085,25
2086,22
2087,24
2088,25
2089,31
2090,24
2091,18
2092,15
2093,5
2094,1
2095,7
2096,2
2097,4
2098,16
2099,14
2100,34
2101,72
2102,75
2103,68
2104,57
2105,73
2106,107
2107,78
2108,88
2109,69
2110,42
2111,15
2112,7
2113,11
2234,9
2235,8
2236,0
2237,0
2238,0
2239,2
2240,7
2241,19
2242,37
2243,34
2244,31
2245,26
2246,32
2247,29
2248,40
2249,25
2250,39
2251,52
2252,31
2253,16
2254,23
2255,29
2256,14
2257,10
2258,11
2259,3
2260,0
2261,0
2262,0
2263,3
2264,7
2265,19
2266,25
2267,28
2268,33
2269,42
2270,39
2271,35
2272,43
2273,44
2274,63
2275,88
2276,74
2277,58
2278,51
2279,33
2280,14
2281,23
2282,15
2283,7
2284,0
2285,0
2286,1
2287,4
2288,8
2289,25
2290,31
2291,36
2292,54
2293,57
2294,51
2295,58
2296,66
2297,56
2298,63
2299,73
2300,76
2301,53
2302,57
2303,51
2304,26
2305,30
2306,24
2307,14
2308,18
2309,8
2310,4
2311,3
2312,11
2313,27
2314,29
2315,55
2316,115
2317,120
2318,150
2319,188
2320,193
2321,180
2322,168
2323,142
2324,127
2325,79
2326,90
2327,46
2328,49
2329,29
2330,23
2331,26
2332,16
2333,22
2334,4
2335,1
2336,10
2337,8
2338,24
2339,53
2340,83
2341,121
2342,123
2343,154
2344,161
2345,161
2346,138
2347,126
2348,124
2349,108
2350,84
2351,54
2352,36
2353,25
2354,11
2355,9
2356,4
2357,2
2358,4
2359,7
2360,11
2361,18
2362,28
2363,26
2364,31
2365,39
2366,25
2367,28
2368,46
2369,38
2370,34
2371,63
2372,56
2373,64
2374,59
2375,29
2376,36
2377,5
2378,5
2379,2
2380,3
2381,1
2382,2
2383,2
2384,10
2385,23
2386,45
2387,27
2388,37
2389,38
2390,42
2391,55
2392,34
2393,56
2394,55
2395,64
2396,72
2397,69
2398,45
2399,31
2400,27
2401,18
2402,12
2403,3
2404,0
2405,2
2406,0
2407,0
2408,13
2409,24
2410,46
2411,34
2412,27
2413,28
2414,15
2415,20
2416,44
2417,28
2418,34
2419,80
2420,61
2421,61
2422,55
2423,34
2424,37
2425,18
2426,7
2427,3
2428,0
2429,0
2430,2
2431,1
2432,13
2433,31
2434,32
2435,20
2436,20
2437,36
2438,40
2439,18
2440,25
2441,18
2442,30
2443,54
2444,52
2445,55
2446,40
2447,29
2448,22
2449,15
2450,8
2451,5
2452,6
2453,3
2454,0
2455,0
2456,10
2457,25
2458,29
2459,37
2460,23
2461,46
2462,40
2463,40
2464,44
2465,49
2466,46
2467,63
2468,96
2469,61
2470,53
2471,55
2472,40
2473,36
2474,28
2475,10
2476,10
2477,10
2478,4
2479,4
2480,9
2481,18
2482,32
2483,59
2484,91
2485,110
2486,112
2487,150
2488,148
2489,142
2490,169
2491,147
2492,131
2493,97
2494,95
2495,76
2496,53
2497,24
2498,19
2499,19
2500,9
2501,8
2502,8
2503,5
2504,5
2505,7
2506,28
2507,75
2508,120
2509,131
2510,176
2511,109
2512,96
2513,142
2514,115
2515,94
2516,69
2517,67
2518,62
2519,39
2520,31
2521,33
2522,8
2523,6
2524,2
2525,1
2526,1
2527,2
2528,7
2529,26
2530,44
2531,35
2532,38
2533,53
2534,35
2535,53
2536,55
2537,58
2538,64
2539,72
2540,76
2541,75
2542,78
2543,40
2544,20
2545,14
2546,13
2547,3
2548,2
2549,1
2550,0
2551,3
2552,6
2553,19
2554,45
2555,19
2556,33
2557,40
2558,30
2559,33
2560,41
2561,42
2562,51
2563,85
2564,65
2565,51
2566,60
2567,37
2568,29
2569,19
2690,20
2691,15
2692,6
2693,5
2694,1
2695,3
2696,11
2697,25
2698,39
2699,58
2700,61
2701,68
2702,83
2703,83
2704,78
2705,82
2706,85
2707,99
2708,98
2709,80
2710,84
2711,69
2712,49
2713,44
2714,31
2715,20
2716,9
2717,5
2718,3
2719,1
2720,11
2721,10
2722,38
2723,55
2724,103
2725,144
2726,142
2727,178
2728,177
2729,168
2730,206
2731,179
2732,193
2733,156
2734,136
2735,95
2736,78
2737,66
2738,47
2739,23
2740,19
2741,8
2742,3
2743,0
2744,0
2745,3
2746,39
2747,82
2748,131
2749,215
2750,198
2751,248
2752,225
2753,194
2754,195
2755,181
2756,74
2757,100
2758,83
2759,75
2760,69
2761,70
2762,63
2763,43
2764,33
2765,13
2766,8
2767,1
2768,5
2769,17
2770,42
2771,142
2772,166
2773,177
2774,237
2775,242
2776,235
2777,224
2778,236
2779,240
2780,222
2781,170
2782,195
2783,195
2784,115
2785,44
2786,19
2787,15
2788,8
2789,1
2790,1
2791,1
2792,3
2793,22
2794,41
2795,50
2796,55
2797,75
2798,71
2799,67
2800,66
2801,51
2802,79
2803,79
2804,70
2805,71
2806,59
2807,77
2808,31
2809,19
2810,11
2811,4
2812,1
2813,0
2814,0
2815,5
2816,9
2817,24
2818,31
2819,31
2820,13
2821,24
2822,38
2823,33
2824,50
2825,55
2826,57
2827,79
2828,77
2829,71
2830,55
2831,66
2832,30
2833,20
2834,6
2835,2
2836,1
2837,2
2838,0
2839,2
2840,11
2841,13
2842,28
2843,25
2844,29
2845,30
2846,32
2847,48
2848,39
2849,47
2850,47
2851,80
2852,70
2853,79
2854,61
2855,39
2856,32
2857,31
2858,6
2859,9
2860,10
2861,2
2862,7
2863,3
2864,11
2865,30
2866,36
2867,30
2868,30
2869,61
2870,49
2871,54
2872,53
2873,39
2874,27
2875,6
2876,35
2877,45
2878,30
2879,46
2880,33
2881,40
2882,31
2883,5
2884,12
2885,7
2886,2
2887,4
2888,11
2889,21
2890,68
2891,77
2892,87
2893,101
2894,145
2895,167
2896,158
2897,182
2898,171
2899,160
2900,132
2901,128
2902,129
2903,83
2904,60
2905,47
2906,42
2907,19
2908,28
2909,6
2910,0
2911,7
2912,8
2913,27
2914,27
2915,62
2916,95
2917,110
2918,133
2919,139
2920,122
2921,142
2922,128
2923,146
2924,141
2925,120
2926,101
2927,65
2928,56
2929,19
2930,10
2931,5
2932,8
2933,2
2934,0
2935,5
2936,19
2937,28
2938,35
2939,41
2940,44
2941,39
2942,40
2943,22
2944,40
2945,38
2946,57
2947,59
2948,57
2949,80
2950,42
2951,21
2952,20
2953,11
2954,3
2955,6
2956,2
2957,2
2958,0
2959,4
2960,13
2961,29
2962,35
2963,27
2964,38
2965,39
2966,38
2967,32
2968,33
2969,37
2970,25
2971,48
2972,39
2973,42
2974,57
2975,49
2976,44
2977,20
2978,9
2979,1
2980,2
2981,0
2982,0
2983,4
2984,18
2985,32
2986,31
2987,23
2988,33
2989,55
2990,40
2991,39
2992,27
2993,13
2994,23
2995,70
2996,51
2997,79
2998,61
2999,56
3000,48
3001,33
3002,14
3003,4
3004,3
3005,1
3006,0
3007,6
3008,14
3009,23
3010,53
3011,29
3012,32
3013,38
3014,51
3015,39
3016,49
3017,42
3018,43
3019,78
3020,94
3021,67
3022,81
3023,58
3024,42
3025,27
3146,7
3147,5
3148,4
3149,0
3150,2
3151,2
3152,3
3153,24
3154,35
3155,27
3156,27
3157,53
3158,53
3159,38
3160,37
3161,52
3162,34
3163,69
3164,68
3165,63
3166,49
3167,42
3168,21
3169,14
3170,11
3171,4
3172,2
3173,0
3174,0
3175,4
3176,12
3177,15
3178,37
3179,31
3180,50
3181,32
3182,45
3183,50
3184,45
3185,48
3186,58
3187,63
3188,65
3189,85
3190,40
3191,53
3192,22
3193,29
3194,11
3195,7
3196,2
3197,0
3198,0
3199,2
3200,9
3201,19
3202,29
3203,23
3204,9
3205,29
3206,19
3207,37
3208,43
3209,31
3210,21
3211,47
3212,49
3213,51
3214,7
3215,7
3216,11
3217,4
3218,2
3219,3
3220,2
3221,0
3222,0
3223,3
3224,7
3225,11
3226,29
3227,25
3228,24
3229,37
3230,53
3231,63
3232,53
3233,50
3234,70
3235,91
3236,88
3237,65
3238,41
3239,25
3240,33
3241,24
3242,13
3243,3
3244,5
3245,0
3246,1
3247,0
3248,7
3249,23
3250,39
3251,43
3252,50
3253,44
3254,57
3255,40
3256,81
3257,50
3258,76
3259,84
3260,105
3261,90
3262,70
3263,54
3264,51
3265,37
3266,29
3267,17
3268,14
3269,14
3270,5
3271,2
3272,5
3273,14
3274,27
3275,60
3276,91
3277,138
3278,130
3279,176
3280,176
3281,130
3282,155
3283,61
3284,81
3285,57
3286,58
3287,28
3288,24
3289,29
3290,14
3291,10
3292,18
3293,9
3294,1
3295,1
3296,3
3297,11
3298,23
3299,82
3300,88
3301,113
3302,161
3303,118
3304,130
3305,118
3306,74
3307,63
3308,74
3309,68
3310,50
3311,36
3312,21
3313,12
3314,13
3315,4
3316,4
3317,1
3318,2
3319,1
3320,8
3321,18
3322,29
3323,37
3324,62
3325,90
3326,48
3327,43
3328,41
3329,40
3330,64
3331,67
3332,64
3333,64
3334,71
3335,30
3336,26
3337,19
3338,10
3339,5
3340,9
3341,0
3342,1
3343,5
3344,6
3345,30
3346,40
3347,34
3348,55
3349,61
3350,60
3351,48
3352,53
3353,58
3354,57
3355,79
3356,97
3357,69
3358,34
3359,46
3360,28
3361,22
3362,19
3363,7
3364,1
3365,1
3366,1
3367,2
3368,9
3369,16
3370,38
3371,32
3372,41
3373,54
3374,74
3375,41
3376,62
3377,53
3378,76
3379,71
3380,70
3381,79
3382,59
3383,47
3384,17
3385,14
3386,6
3387,9
3388,3
3389,2
3390,1
3391,2
3392,5
3393,15
3394,29
3395,31
3396,36
3397,59
3398,50
3399,51
3400,39
3401,52
3402,57
3403,96
3404,74
3405,48
3406,56
3407,35
3408,34
3409,22
3410,12
3411,4
3412,0
3413,0
3414,0
3415,2
3416,3
3417,17
3418,29
3419,27
3420,44
3421,48
3422,55
3423,74
3424,51
3425,59
3426,68
3427,93
3428,89
3429,101
3430,77
3431,73
3432,74
3433,51
3434,15
3435,13
3436,16
3437,9
3438,5
3439,3
3440,3
3441,10
3442,28
3443,70
3444,97
3445,122
3446,175
3447,61
3448,113
3449,150
3450,148
3451,97
3452,123
3453,67
3454,78
3455,40
3456,36
3457,25
3458,19
3459,16
3460,13
3461,5
3462,1
3463,1
3464,2
3465,4
3466,20
3467,27
3468,67
3469,81
3470,98
3471,144
3472,126
3473,128
3474,116
3475,133
3476,125
3477,75
3478,67
3479,51
3480,14
3481,5
3602,18
3603,7
3604,14
3605,7
3606,0
3607,1
3608,2
3609,7
3610,31
3611,29
3612,46
3613,51
3614,64
3615,50
3616,54
3617,39
3618,55
3619,61
3620,69
3621,79
3622,33
3623,17
3624,34
3625,15
3626,6
3627,4
3628,9
3629,4
3630,2
3631,0
3632,3
3633,6
3634,22
3635,30
3636,34
3637,51
3638,82
3639,72
3640,75
3641,69
3642,82
3643,78
3644,50
3645,67
3646,38
3647,28
3648,33
3649,30
3650,22
3651,17
3652,15
3653,17
3654,3
3655,3
3656,4
3657,5
3658,24
3659,83
3660,90
3661,66
3662,97
3663,153
3664,204
3665,187
3666,186
3667,170
3668,160
3669,147
3670,99
3671,71
3672,66
3673,46
3674,33
3675,37
3676,17
3677,20
3678,0
3679,1
3680,0
3681,10
3682,21
3683,87
3684,150
3685,174
3686,214
3687,245
3688,205
3689,218
3690,196
3691,204
3692,187
3693,178
3694,104
3695,104
3696,70
3697,46
3698,31
3699,19
3700,17
3701,4
3702,3
3703,2
3704,6
3705,11
3706,45
3707,63
3708,107
3709,101
3710,141
3711,154
3712,145
3713,111
3714,92
3715,37
3716,31
3717,52
3718,26
3719,20
3720,15
3721,3
3722,1
3723,0
3724,1
3725,1
3726,1
3727,0
3728,6
3729,15
3730,18
3731,16
3732,11
3733,16
3734,5
3735,3
3736,18
3737,11
3738,15
3739,22
3740,12
3741,13
3742,12
3743,5
3744,2
3745,1
3746,2
3747,2
3748,1
3749,0
3750,1
3751,1
3752,3
3753,9
3754,14
3755,3
3756,1
3757,1
3758,2
3759,1
3760,3
3761,7
3762,21
3763,18
3764,14
3765,3
3766,4
3767,3
3768,3
3769,3
3770,0
3771,0
3772,0
3773,1
3774,1
3775,7
3776,7
3777,4
3778,8
3779,16
3780,17
3781,14
3782,15
3783,24
3784,5
3785,11
3786,2
3787,1
3788,6
3789,6
3790,5
3791,0
3792,1
3793,0
3794,1
3795,1
3796,0
3797,0
3798,3
3799,4
3800,12
3801,5
3802,2
3803,6
3804,4
3805,14
3806,29
3807,27
3808,41
3809,54
3810,33
3811,33
3812,30
3813,49
3814,33
3815,35
3816,32
3817,16
3818,18
3819,8
3820,3
3821,2
3822,0
3823,9
3824,16
3825,39
3826,85
3827,108
3828,144
3829,131
3830,129
3831,217
3832,170
3833,185
3834,119
3835,101
3836,78
3837,59
3838,49
3839,32
3840,29
3841,22
3842,16
3843,15
3844,3
3845,15
3846,4
3847,9
3848,25
3849,59
3850,120
3851,144
3852,113
3853,119
3854,120
3855,134
3856,180
3857,152
3858,110
3859,101
3860,65
3861,45
3862,21
3863,12
3864,5
3865,1
3866,2
3867,0
3868,1
3869,1
3870,12
3871,26
3872,21
3873,40
3874,34
3875,37
3876,43
3877,60
3878,60
3879,60
3880,75
3881,56
3882,63
3883,41
3884,29
3885,16
3886,7
3887,7
3888,4
3889,2
3890,2
3891,2
3892,1
3893,6
3894,14
3895,26
3896,35
