79,1,0,1,1,9.02,10.605,51,19.9995,2011,1,4,11,1
80,1,0,1,1,9.02,11.365,51,11.0014,2011,1,4,12,1
81,1,0,1,1,9.84,11.365,56,12.998,2011,1,4,13,1
82,1,0,1,1,10.66,12.88,52,15.0013,2011,1,4,14,1
83,1,0,1,1,11.48,13.635,52,16.9979,2011,1,4,15,1
84,1,0,1,1,12.3,14.395,49,16.9979,2011,1,4,16,1
85,1,0,1,1,11.48,13.635,48,15.0013,2011,1,4,17,1
86,1,0,1,1,10.66,12.88,48,12.998,2011,1,4,18,1
87,1,0,1,1,9.84,12.88,48,7.0015,2011,1,4,19,1
88,1,0,1,1,9.84,12.88,48,7.0015,2011,1,4,20,1
89,1,0,1,1,9.02,13.635,64,0.0,2011,1,4,21,1
90,1,0,1,1,9.02,12.88,64,6.0032,2011,1,4,22,1
91,1,0,1,1,8.2,11.365,69,6.0032,2011,1,4,23,1
92,1,0,1,1,8.2,12.88,64,0.0,2011,1,5,0,2
93,1,0,1,1,6.56,9.85,74,6.0032,2011,1,5,1,2
94,1,0,1,1,6.56,9.85,74,6.0032,2011,1,5,2,2
95,1,0,1,1,9.84,11.365,48,15.0013,2011,1,5,4,2
96,1,0,1,1,9.02,11.365,47,11.0014,2011,1,5,5,2
97,1,0,1,1,8.2,9.85,47,15.0013,2011,1,5,6,2
98,1,0,1,1,7.38,9.09,43,12.998,2011,1,5,7,2
99,1,0,1,1,8.2,9.09,40,19.9995,2011,1,5,8,2
100,1,0,1,1,9.02,9.85,37,22.0028,2011,1,5,9,2
101,1,0,1,1,9.02,9.85,37,22.0028,2011,1,5,10,2
102,1,0,1,1,10.66,11.365,33,22.0028,2011,1,5,11,2
103,1,0,1,1,10.66,11.365,33,22.0028,2011,1,5,12,2
104,1,0,1,1,11.48,12.88,30,19.9995,2011,1,5,13,2
105,1,0,1,1,12.3,14.395,28,12.998,2011,1,5,14,2
106,1,0,1,1,12.3,14.395,28,12.998,2011,1,5,15,2
107,1,0,1,1,12.3,15.91,28,6.0032,2011,1,5,16,2
108,1,0,1,1,9.84,11.365,38,12.998,2011,1,5,17,2
109,1,0,1,1,9.84,12.12,38,8.9981,2011,1,5,18,2
110,1,0,1,1,9.84,12.88,38,7.0015,2011,1,5,19,2
111,1,0,1,1,9.02,11.365,47,11.0014,2011,1,5,20,2
112,1,0,1,1,8.2,9.85,51,12.998,2011,1,5,21,2
113,1,0,1,1,7.38,9.85,55,8.9981,2011,1,5,22,2
114,1,0,1,1,8.2,12.88,47,0.0,2011,1,5,23,2
115,1,0,1,1,7.38,12.12,55,0.0,2011,1,6,0,3
116,1,0,1,1,6.56,11.365,64,0.0,2011,1,6,1,3
117,1,0,1,1,6.56,11.365,64,0.0,2011,1,6,2,3
118,1,0,1,2,6.56,9.85,64,6.0032,2011,1,6,4,3
119,1,0,1,2,5.74,9.09,69,6.0032,2011,1,6,5,3
120,1,0,1,2,5.74,8.335,63,7.0015,2011,1,6,6,3
121,1,0,1,2,6.56,11.365,59,0.0,2011,1,6,7,3
122,1,0,1,1,6.56,11.365,59,0.0,2011,1,6,8,3
123,1,0,1,2,7.38,12.12,51,0.0,2011,1,6,9,3
124,1,0,1,1,8.2,12.88,47,0.0,2011,1,6,10,3
125,1,0,1,1,9.02,12.88,44,6.0032,2011,1,6,11,3
126,1,0,1,1,10.66,14.395,35,0.0,2011,1,6,12,3
127,1,0,1,1,10.66,13.635,35,7.0015,2011,1,6,13,3
128,1,0,1,1,11.48,13.635,36,11.0014,2011,1,6,14,3
129,1,0,1,1,11.48,13.635,36,0.0,2011,1,6,15,3
130,1,0,1,1,10.66,12.88,38,11.0014,2011,1,6,16,3
131,1,0,1,1,9.02,11.365,51,11.0014,2011,1,6,17,3
132,1,0,1,1,9.02,11.365,51,8.9981,2011,1,6,18,3
133,1,0,1,1,9.02,12.88,55,6.0032,2011,1,6,19,3
134,1,0,1,1,8.2,10.605,51,11.0014,2011,1,6,20,3
135,1,0,1,2,9.02,10.605,55,15.0013,2011,1,6,21,3
136,1,0,1,2,9.02,10.605,51,19.0012,2011,1,6,22,3
137,1,0,1,2,8.2,9.85,59,12.998,2011,1,6,23,3
138,1,0,1,2,8.2,9.85,64,12.998,2011,1,7,0,4
139,1,0,1,2,8.2,9.85,69,15.0013,2011,1,7,1,4
140,1,0,1,2,8.2,9.85,69,15.0013,2011,1,7,2,4
141,1,0,1,2,8.2,10.605,69,8.9981,2011,1,7,4,4
142,1,0,1,3,9.02,13.635,55,0.0,2011,1,7,5,4
143,1,0,1,2,8.2,12.88,69,0.0,2011,1,7,6,4
144,1,0,1,1,8.2,10.605,69,8.9981,2011,1,7,7,4
145,1,0,1,1,8.2,9.85,51,16.9979,2011,1,7,8,4
146,1,0,1,1,8.2,9.09,47,19.9995,2011,1,7,9,4
147,1,0,1,1,9.02,9.85,37,22.0028,2011,1,7,10,4
148,1,0,1,2,8.2,9.85,40,15.0013,2011,1,7,11,4
149,1,0,1,2,8.2,9.85,37,16.9979,2011,1,7,12,4
150,1,0,1,2,8.2,9.09,37,19.0012,2011,1,7,13,4
151,1,0,1,2,8.2,9.85,40,16.9979,2011,1,7,14,4
152,1,0,1,2,8.2,10.605,37,11.0014,2011,1,7,15,4
153,1,0,1,2,8.2,10.605,37,11.0014,2011,1,7,16,4
154,1,0,1,2,8.2,12.88,37,0.0,2011,1,7,17,4
155,1,0,1,1,8.2,11.365,40,6.0032,2011,1,7,18,4
156,1,0,1,1,6.56,9.85,55,6.0032,2011,1,7,19,4
157,1,0,1,1,7.38,10.605,47,7.0015,2011,1,7,20,4
158,1,0,1,1,7.38,9.85,47,8.9981,2011,1,7,21,4
159,1,0,1,2,7.38,9.85,43,11.0014,2011,1,7,22,4
160,1,0,1,2,7.38,9.85,51,11.0014,2011,1,7,23,4
161,1,0,0,2,7.38,9.85,51,11.0014,2011,1,8,0,5
162,1,0,0,2,7.38,10.605,55,6.0032,2011,1,8,1,5
163,1,0,0,2,7.38,12.12,55,0.0,2011,1,8,2,5
164,1,0,0,3,7.38,9.85,55,11.0014,2011,1,8,3,5
165,1,0,0,3,7.38,9.85,55,11.0014,2011,1,8,4,5
166,1,0,0,2,6.56,8.335,74,11.0014,2011,1,8,5,5
167,1,0,0,2,6.56,8.335,74,11.0014,2011,1,8,6,5
168,1,0,0,2,6.56,9.09,74,7.0015,2011,1,8,7,5
169,1,0,0,3,6.56,9.09,93,7.0015,2011,1,8,8,5
170,1,0,0,3,6.56,9.09,93,7.0015,2011,1,8,9,5
171,1,0,0,2,7.38,9.85,80,11.0014,2011,1,8,10,5
172,1,0,0,2,8.2,9.09,69,26.0027,2011,1,8,11,5
173,1,0,0,2,8.2,9.09,59,23.9994,2011,1,8,12,5
174,1,0,0,1,8.2,9.09,44,22.0028,2011,1,8,13,5
175,1,0,0,1,8.2,8.335,32,32.9975,2011,1,8,14,5
176,1,0,0,1,8.2,8.335,32,30.0026,2011,1,8,15,5
177,1,0,0,1,7.38,6.82,29,30.0026,2011,1,8,16,5
178,1,0,0,1,6.56,6.06,37,36.9974,2011,1,8,17,5
179,1,0,0,1,5.74,6.06,39,19.9995,2011,1,8,18,5
180,1,0,0,1,5.74,6.06,36,16.9979,2011,1,8,19,5
181,1,0,0,1,4.92,6.06,36,16.9979,2011,1,8,20,5
182,1,0,0,1,4.92,5.305,39,23.9994,2011,1,8,21,5
183,1,0,0,1,4.92,5.305,36,26.0027,2011,1,8,22,5
184,1,0,0,1,4.1,3.03,39,30.0026,2011,1,8,23,5
185,1,0,0,1,4.1,3.79,42,26.0027,2011,1,9,0,6
186,1,0,0,1,4.1,3.03,42,31.0009,2011,1,9,1,6
187,1,0,0,1,4.1,3.03,46,31.0009,2011,1,9,2,6
188,1,0,0,1,4.1,3.79,46,27.9993,2011,1,9,3,6
189,1,0,0,1,3.28,4.545,53,12.998,2011,1,9,4,6
190,1,0,0,1,3.28,4.545,53,12.998,2011,1,9,5,6
191,1,0,0,1,4.1,4.545,49,19.0012,2011,1,9,6,6
192,1,0,0,1,3.28,4.545,53,12.998,2011,1,9,7,6
193,1,0,0,1,4.1,4.545,49,19.0012,2011,1,9,8,6
194,1,0,0,1,4.92,3.79,46,35.0008,2011,1,9,9,6
195,1,0,0,1,5.74,5.305,43,26.0027,2011,1,9,10,6
196,1,0,0,1,6.56,6.06,40,35.0008,2011,1,9,11,6
197,1,0,0,1,7.38,6.82,37,30.0026,2011,1,9,12,6
198,1,0,0,1,8.2,8.335,34,30.0026,2011,1,9,13,6
199,1,0,0,1,9.02,9.09,32,31.0009,2011,1,9,14,6
200,1,0,0,1,9.02,9.85,35,23.9994,2011,1,9,15,6
201,1,0,0,1,8.2,8.335,34,30.0026,2011,1,9,16,6
202,1,0,0,1,7.38,7.575,37,26.0027,2011,1,9,17,6
203,1,0,0,1,6.56,6.82,40,22.0028,2011,1,9,18,6
204,1,0,0,1,6.56,6.82,43,22.0028,2011,1,9,19,6
205,1,0,0,1,5.74,6.06,46,16.9979,2011,1,9,20,6
206,1,0,0,1,5.74,5.305,46,27.9993,2011,1,9,21,6
207,1,0,0,1,5.74,6.06,46,19.9995,2011,1,9,22,6
208,1,0,0,1,4.92,6.82,50,12.998,2011,1,9,23,6
209,1,0,1,1,4.92,6.06,50,19.0012,2011,1,10,0,0
210,1,0,1,1,4.92,6.06,50,19.0012,2011,1,10,1,0
211,1,0,1,1,4.92,6.06,50,15.0013,2011,1,10,2,0
212,1,0,1,1,4.92,6.06,50,15.0013,2011,1,10,3,0
213,1,0,1,1,4.1,6.06,54,8.9981,2011,1,10,4,0
214,1,0,1,1,4.1,5.305,54,16.9979,2011,1,10,5,0
215,1,0,1,1,4.92,6.06,50,19.0012,2011,1,10,6,0
216,1,0,1,1,4.92,6.06,50,15.0013,2011,1,10,7,0
217,1,0,1,2,4.92,6.06,50,19.0012,2011,1,10,8,0
218,1,0,1,2,5.74,6.06,50,16.9979,2011,1,10,9,0
219,1,0,1,2,5.74,6.06,50,19.9995,2011,1,10,10,0
220,1,0,1,2,6.56,6.82,47,19.0012,2011,1,10,11,0
221,1,0,1,2,8.2,9.09,40,19.0012,2011,1,10,12,0
222,1,0,1,2,8.2,9.09,40,19.0012,2011,1,10,13,0
223,1,0,1,2,8.2,9.85,40,15.0013,2011,1,10,14,0
224,1,0,1,2,8.2,9.85,40,15.0013,2011,1,10,15,0
225,1,0,1,1,8.2,10.605,40,8.9981,2011,1,10,16,0
226,1,0,1,1,8.2,11.365,40,7.0015,2011,1,10,17,0
227,1,0,1,1,8.2,9.85,40,15.0013,2011,1,10,18,0
228,1,0,1,1,6.56,8.335,47,11.0014,2011,1,10,19,0
229,1,0,1,1,6.56,8.335,50,11.0014,2011,1,10,20,0
230,1,0,1,1,5.74,6.82,59,12.998,2011,1,10,21,0
231,1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,22,0
232,1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,23,0
233,1,0,1,1,5.74,8.335,59,7.0015,2011,1,11,0,1
234,1,0,1,1,5.74,7.575,59,11.0014,2011,1,11,1,1
235,1,0,1,2,6.56,7.575,55,12.998,2011,1,11,2,1
236,1,0,1,2,6.56,9.09,55,8.9981,2011,1,11,5,1
237,1,0,1,2,6.56,9.09,55,8.9981,2011,1,11,6,1
238,1,0,1,2,6.56,11.365,55,0.0,2011,1,11,7,1
239,1,0,1,2,7.38,10.605,51,6.0032,2011,1,11,8,1
240,1,0,1,2,7.38,9.85,51,11.0014,2011,1,11,9,1
241,1,0,1,2,8.2,10.605,51,11.0014,2011,1,11,10,1
242,1,0,1,2,8.2,10.605,47,8.9981,2011,1,11,11,1
243,1,0,1,2,8.2,11.365,51,7.0015,2011,1,11,12,1
244,1,0,1,2,8.2,11.365,59,6.0032,2011,1,11,13,1
245,1,0,1,2,8.2,11.365,59,6.0032,2011,1,11,14,1
246,1,0,1,2,6.56,9.85,80,6.0032,2011,1,11,15,1
247,1,0,1,2,6.56,7.575,86,15.0013,2011,1,11,16,1
248,1,0,1,2,6.56,7.575,86,15.0013,2011,1,11,17,1
249,1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,18,1
250,1,0,1,3,6.56,11.365,93,0.0,2011,1,11,19,1
251,1,0,1,3,6.56,7.575,93,12.998,2011,1,11,20,1
252,1,0,1,3,6.56,9.85,86,6.0032,2011,1,11,21,1
253,1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,22,1
254,1,0,1,3,6.56,9.85,93,6.0032,2011,1,11,23,1
255,1,0,1,2,6.56,9.85,86,6.0032,2011,1,12,0,2
256,1,0,1,2,6.56,9.09,86,7.0015,2011,1,12,1,2
257,1,0,1,1,5.74,7.575,86,8.9981,2011,1,12,2,2
258,1,0,1,1,5.74,7.575,86,11.0014,2011,1,12,5,2
259,1,0,1,1,4.92,7.575,93,8.9981,2011,1,12,6,2
260,1,0,1,1,5.74,7.575,69,8.9981,2011,1,12,7,2
261,1,0,1,1,6.56,8.335,59,11.0014,2011,1,12,8,2
262,1,0,1,1,6.56,6.82,59,22.0028,2011,1,12,9,2
263,1,0,1,1,7.38,9.09,55,15.0013,2011,1,12,10,2
264,1,0,1,1,8.2,9.09,51,26.0027,2011,1,12,11,2
265,1,0,1,1,8.2,7.575,47,39.0007,2011,1,12,12,2
266,1,0,1,1,9.02,9.85,44,23.9994,2011,1,12,13,2
267,1,0,1,1,8.2,9.09,47,22.0028,2011,1,12,14,2
268,1,0,1,1,8.2,8.335,47,27.9993,2011,1,12,15,2
269,1,0,1,1,9.02,9.85,44,22.0028,2011,1,12,16,2
270,1,0,1,1,8.2,9.09,47,23.9994,2011,1,12,17,2
271,1,0,1,1,8.2,7.575,47,35.0008,2011,1,12,18,2
272,1,0,1,1,7.38,7.575,47,27.9993,2011,1,12,19,2
273,1,0,1,1,6.56,6.82,50,22.0028,2011,1,12,20,2
274,1,0,1,1,6.56,6.82,55,22.0028,2011,1,12,21,2
275,1,0,1,1,6.56,6.06,55,30.0026,2011,1,12,22,2
276,1,0,1,1,5.74,5.305,59,27.9993,2011,1,12,23,2
277,1,0,1,1,5.74,6.06,59,19.0012,2011,1,13,0,3
278,1,0,1,1,5.74,6.06,50,19.0012,2011,1,13,1,3
279,1,0,1,1,5.74,6.06,50,23.9994,2011,1,13,2,3
280,1,0,1,1,5.74,6.06,50,22.0028,2011,1,13,3,3
281,1,0,1,1,5.74,6.06,50,16.9979,2011,1,13,4,3
282,1,0,1,1,5.74,6.06,50,19.9995,2011,1,13,5,3
283,1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,6,3
284,1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,7,3
285,1,0,1,1,5.74,6.82,50,12.998,2011,1,13,8,3
286,1,0,1,1,5.74,6.06,50,22.0028,2011,1,13,9,3
287,1,0,1,2,6.56,6.82,50,23.9994,2011,1,13,10,3
288,1,0,1,2,8.2,8.335,44,30.0026,2011,1,13,11,3
289,1,0,1,1,8.2,8.335,44,27.9993,2011,1,13,12,3
290,1,0,1,1,9.02,9.85,41,30.0026,2011,1,13,13,3
291,1,0,1,1,9.02,9.85,41,26.0027,2011,1,13,14,3
292,1,0,1,1,9.84,10.605,38,19.9995,2011,1,13,15,3
293,1,0,1,1,9.84,10.605,38,23.9994,2011,1,13,16,3
294,1,0,1,1,8.2,9.09,40,19.0012,2011,1,13,17,3
295,1,0,1,1,8.2,9.09,40,22.0028,2011,1,13,18,3
296,1,0,1,1,6.56,7.575,47,16.9979,2011,1,13,19,3
297,1,0,1,1,6.56,7.575,47,15.0013,2011,1,13,20,3
298,1,0,1,1,5.74,6.06,46,19.9995,2011,1,13,21,3
299,1,0,1,1,5.74,6.06,46,22.0028,2011,1,13,22,3
300,1,0,1,1,4.92,6.82,50,12.998,2011,1,13,23,3
301,1,0,1,1,4.92,6.82,50,12.998,2011,1,14,0,4
302,1,0,1,1,4.1,6.06,54,11.0014,2011,1,14,1,4
303,1,0,1,1,4.1,6.06,54,8.9981,2011,1,14,2,4
304,1,0,1,1,4.1,6.82,54,7.0015,2011,1,14,3,4
305,1,0,1,1,4.1,6.82,54,6.0032,2011,1,14,5,4
306,1,0,1,1,4.1,9.09,54,0.0,2011,1,14,6,4
307,1,0,1,1,4.1,6.06,74,11.0014,2011,1,14,7,4
308,1,0,1,1,4.92,8.335,68,0.0,2011,1,14,8,4
309,1,0,1,1,5.74,7.575,69,8.9981,2011,1,14,9,4
310,1,0,1,1,7.38,9.09,55,12.998,2011,1,14,10,4
311,1,0,1,1,7.38,8.335,51,19.0012,2011,1,14,11,4
312,1,0,1,1,8.2,9.85,44,16.9979,2011,1,14,12,4
313,1,0,1,1,9.02,9.85,37,26.0027,2011,1,14,13,4
314,1,0,1,1,9.02,10.605,41,19.0012,2011,1,14,14,4
315,1,0,1,1,9.84,12.12,38,11.0014,2011,1,14,15,4
316,1,0,1,1,9.02,12.12,41,7.0015,2011,1,14,16,4
317,1,0,1,1,9.02,11.365,41,11.0014,2011,1,14,17,4
318,1,0,1,1,8.2,12.88,47,0.0,2011,1,14,18,4
319,1,0,1,1,6.56,9.85,59,6.0032,2011,1,14,19,4
320,1,0,1,1,7.38,12.12,59,0.0,2011,1,14,20,4
321,1,0,1,1,6.56,11.365,69,0.0,2011,1,14,21,4
322,1,0,1,2,6.56,11.365,69,0.0,2011,1,14,22,4
323,1,0,1,2,7.38,12.12,55,0.0,2011,1,14,23,4
431,1,0,1,2,6.56,9.09,64,7.0015,2011,2,1,0,1
432,1,0,1,2,6.56,9.09,69,7.0015,2011,2,1,1,1
433,1,0,1,2,6.56,11.365,69,0.0,2011,2,1,2,1
434,1,0,1,2,6.56,11.365,69,0.0,2011,2,1,3,1
435,1,0,1,3,5.74,10.605,93,0.0,2011,2,1,5,1
436,1,0,1,3,5.74,10.605,93,0.0,2011,2,1,6,1
437,1,0,1,3,6.56,11.365,93,0.0,2011,2,1,7,1
438,1,0,1,3,6.56,11.365,93,0.0,2011,2,1,8,1
439,1,0,1,2,6.56,11.365,93,0.0,2011,2,1,9,1
440,1,0,1,2,6.56,11.365,93,0.0,2011,2,1,10,1
441,1,0,1,2,7.38,12.12,86,0.0,2011,2,1,11,1
442,1,0,1,2,8.2,12.88,86,0.0,2011,2,1,12,1
443,1,0,1,2,8.2,12.88,86,0.0,2011,2,1,13,1
444,1,0,1,2,9.02,12.88,80,6.0032,2011,2,1,14,1
445,1,0,1,2,9.84,14.395,75,0.0,2011,2,1,15,1
446,1,0,1,2,9.84,12.12,75,8.9981,2011,2,1,16,1
447,1,0,1,2,9.84,14.395,75,0.0,2011,2,1,17,1
448,1,0,1,2,9.84,12.88,81,7.0015,2011,2,1,18,1
449,1,0,1,2,9.84,12.12,81,8.9981,2011,2,1,19,1
450,1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,20,1
451,1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,21,1
452,1,0,1,2,9.02,12.88,87,6.0032,2011,2,1,22,1
453,1,0,1,3,8.2,9.85,93,12.998,2011,2,1,23,1
454,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,0,2
455,1,0,1,3,9.02,11.365,93,12.998,2011,2,2,1,2
456,1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,2,2
457,1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,3,2
458,1,0,1,3,9.02,10.605,93,19.0012,2011,2,2,4,2
459,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,5,2
460,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,6,2
461,1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,7,2
462,1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,8,2
463,1,0,1,2,9.84,12.88,93,6.0032,2011,2,2,9,2
464,1,0,1,2,9.02,13.635,100,0.0,2011,2,2,10,2
465,1,0,1,2,9.84,11.365,93,12.998,2011,2,2,11,2
466,1,0,1,2,9.84,11.365,93,15.0013,2011,2,2,12,2
467,1,0,1,1,13.94,16.665,93,11.0014,2011,2,2,13,2
468,1,0,1,1,15.58,19.695,82,26.0027,2011,2,2,14,2
469,1,0,1,1,15.58,19.695,76,22.0028,2011,2,2,15,2
470,1,0,1,1,14.76,16.665,71,19.9995,2011,2,2,16,2
471,1,0,1,1,14.76,15.91,53,35.0008,2011,2,2,17,2
472,1,0,1,1,13.94,14.395,42,36.9974,2011,2,2,18,2
473,1,0,1,1,11.48,12.12,45,32.9975,2011,2,2,19,2
474,1,0,1,1,9.84,9.85,48,36.9974,2011,2,2,20,2
475,1,0,1,1,9.02,9.85,47,22.0028,2011,2,2,21,2
476,1,0,1,1,9.02,10.605,44,16.9979,2011,2,2,22,2
477,1,0,1,1,8.2,8.335,44,30.0026,2011,2,2,23,2
478,1,0,1,1,8.2,8.335,40,30.0026,2011,2,3,0,3
479,1,0,1,1,8.2,7.575,44,35.0008,2011,2,3,1,3
480,1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,2,3
481,1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,3,3
482,1,0,1,1,6.56,6.82,50,19.9995,2011,2,3,5,3
483,1,0,1,1,6.56,6.82,43,23.9994,2011,2,3,6,3
484,1,0,1,1,5.74,6.06,50,22.0028,2011,2,3,7,3
485,1,0,1,1,5.74,6.06,50,23.9994,2011,2,3,8,3
486,1,0,1,1,6.56,6.82,47,19.9995,2011,2,3,9,3
487,1,0,1,1,7.38,7.575,43,22.0028,2011,2,3,10,3
488,1,0,1,1,7.38,6.82,43,30.0026,2011,2,3,11,3
489,1,0,1,1,8.2,9.09,40,23.9994,2011,2,3,12,3
490,1,0,1,1,8.2,8.335,40,27.9993,2011,2,3,13,3
491,1,0,1,1,9.02,9.85,37,26.0027,2011,2,3,14,3
492,1,0,1,1,9.02,9.85,37,22.0028,2011,2,3,15,3
493,1,0,1,1,9.02,10.605,37,16.9979,2011,2,3,16,3
494,1,0,1,1,8.2,9.85,40,12.998,2011,2,3,17,3
495,1,0,1,1,8.2,10.605,40,11.0014,2011,2,3,18,3
496,1,0,1,1,8.2,12.88,40,0.0,2011,2,3,19,3
497,1,0,1,1,8.2,11.365,47,6.0032,2011,2,3,20,3
